Date,Stock,Tweet,Price
2023-01-26,TSLA,"TSLA stock is drawing attention, traders are worried.",116.27312227613815
2023-03-28,GOOGL,"I'm worried on GOOGL, price action has been interesting.",87.99793268801773
2023-03-23,TSLA,"TSLA stock is drawing attention, traders are bearish.",106.62247105921196
2023-03-31,GOOGL,Analysts believe GOOGL could rise after recent news.,103.9596736554112
2023-02-08,TSLA,The way TSLA has been performing makes me feel excited.,116.43656434179384
2023-01-25,GOOGL,Market sentiment towards GOOGL looks neutral these days.,96.66495044526977
2023-02-06,AMZN,"AMZN outlook is worried, according to many investors.",96.81313331095652
2023-01-26,TSLA,Analysts believe TSLA could dip after recent news.,112.61449191231668
2023-03-17,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",112.50905292656483
2023-03-21,AMZN,"Investors are talking a lot about AMZN, big moves expected soon!",92.14327842542612
2023-01-09,MSFT,"MSFT stock is drawing attention, traders are excited.",250.1534581332311
2023-01-02,TSLA,"Investors are talking a lot about TSLA, big moves expected soon!",111.25909926874225
2023-01-11,MSFT,Market sentiment towards MSFT looks bearish these days.,239.42678753583849
2023-03-13,AAPL,Market sentiment towards AAPL looks bullish these days.,110.97868978511146
2023-02-03,GOOGL,Market sentiment towards GOOGL looks bullish these days.,86.384738769212
2023-03-07,AMZN,The way AMZN has been performing makes me feel worried.,91.89867313786772
2023-03-17,GOOGL,Analysts believe GOOGL could breakout after recent news.,86.29183002409107
2023-03-30,TSLA,"Lots of chatter on TSLA today, could this mean rise?",114.80657640380984
2023-01-13,TSLA,"TSLA stock is drawing attention, traders are bullish.",110.39484286163304
2023-03-20,MSFT,"Investors are talking a lot about MSFT, big moves expected soon!",256.3875940695456
2023-01-17,AMZN,"Investors are talking a lot about AMZN, big moves expected soon!",89.09791095488092
2023-02-15,AAPL,"I'm neutral on AAPL, price action has been interesting.",126.07935508016996
2023-01-24,AAPL,"Lots of chatter on AAPL today, could this mean rise?",138.8150509186731
2023-03-27,AMZN,"I'm bearish on AMZN, price action has been interesting.",91.53580168052092
2023-01-13,AAPL,The way AAPL has been performing makes me feel bearish.,112.1153304548266
2023-02-13,TSLA,"I'm bearish on TSLA, price action has been interesting.",115.62556751982744
2023-03-24,AMZN,Analysts believe AMZN could stabilize after recent news.,87.9040288351952
2023-01-24,TSLA,Analysts believe TSLA could dip after recent news.,114.80657640380984
2023-03-10,AMZN,The way AMZN has been performing makes me feel bullish.,91.38099100541976
2023-02-21,TSLA,"Lots of chatter on TSLA today, could this mean rise?",110.07817504102144
2023-03-28,TSLA,"Lots of chatter on TSLA today, could this mean breakout?",106.62247105921196
2023-02-09,AMZN,"Investors are talking a lot about AMZN, big moves expected soon!",94.05128089966354
2023-02-14,TSLA,Analysts believe TSLA could stabilize after recent news.,115.11576987004398
2023-01-16,AMZN,"Lots of chatter on AMZN today, could this mean rise?",92.03902588070363
2023-01-09,AMZN,The way AMZN has been performing makes me feel excited.,89.07407304765302
2023-02-17,GOOGL,Market sentiment towards GOOGL looks bearish these days.,94.21294969027754
2023-02-15,TSLA,Market sentiment towards TSLA looks neutral these days.,105.8143693455829
2023-01-25,MSFT,Analysts believe MSFT could stabilize after recent news.,256.9250075615008
2023-02-21,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",86.384738769212
2023-01-18,TSLA,Market sentiment towards TSLA looks bearish these days.,115.2769394274327
2023-03-30,AAPL,"AAPL stock is drawing attention, traders are neutral.",122.9133625161458
2023-01-02,AAPL,"Lots of chatter on AAPL today, could this mean fall?",117.50777302447896
2023-03-29,GOOGL,"Lots of chatter on GOOGL today, could this mean breakout?",103.92117866845123
2023-02-16,MSFT,Market sentiment towards MSFT looks bearish these days.,249.2035675109092
2023-01-13,AMZN,"AMZN outlook is bullish, according to many investors.",91.27015849190768
2023-01-10,MSFT,"Lots of chatter on MSFT today, could this mean fall?",253.22305341902452
2023-03-20,MSFT,Market sentiment towards MSFT looks bearish these days.,251.91478909246692
2023-02-21,AMZN,Analysts believe AMZN could dip after recent news.,91.38099100541976
2023-02-09,GOOGL,"GOOGL stock is drawing attention, traders are bearish.",86.01952659374552
2023-01-17,TSLA,"TSLA outlook is excited, according to many investors.",110.39484286163304
2023-01-24,GOOGL,"GOOGL outlook is neutral, according to many investors.",86.29183002409107
2023-03-08,AAPL,Analysts believe AAPL could breakout after recent news.,121.18533494402097
2023-02-06,AMZN,"Lots of chatter on AMZN today, could this mean stabilize?",89.81734526186513
2023-01-17,GOOGL,"GOOGL stock is drawing attention, traders are neutral.",88.08394296325406
2023-01-30,AAPL,"I'm neutral on AAPL, price action has been interesting.",132.0122767798815
2023-02-28,GOOGL,"GOOGL outlook is bullish, according to many investors.",103.9596736554112
2023-03-27,AMZN,Market sentiment towards AMZN looks bearish these days.,92.1193968628654
2023-03-22,AMZN,"Investors are talking a lot about AMZN, big moves expected soon!",89.52899291686128
2023-03-16,TSLA,"TSLA outlook is bearish, according to many investors.",112.5579038235086
2023-02-16,MSFT,Analysts believe MSFT could rise after recent news.,254.73482510718335
2023-01-10,AAPL,"AAPL stock is drawing attention, traders are bullish.",108.10077741317558
2023-02-17,TSLA,"I'm worried on TSLA, price action has been interesting.",112.3638206700515
2023-01-20,AMZN,"I'm bullish on AMZN, price action has been interesting.",88.90708958366359
2023-03-31,TSLA,Analysts believe TSLA could fall after recent news.,113.63097750248954
2023-02-03,MSFT,Market sentiment towards MSFT looks neutral these days.,249.71601303957576
2023-03-23,AAPL,"I'm neutral on AAPL, price action has been interesting.",137.58685188434174
2023-01-09,AMZN,"AMZN stock is drawing attention, traders are neutral.",87.9040288351952
2023-03-14,GOOGL,"I'm bullish on GOOGL, price action has been interesting.",98.02708834472024
2023-01-30,TSLA,"Lots of chatter on TSLA today, could this mean fall?",110.74399848729672
2023-02-14,TSLA,"Lots of chatter on TSLA today, could this mean rise?",116.84545196412247
2023-03-15,MSFT,"Lots of chatter on MSFT today, could this mean breakout?",254.32432759160727
2023-03-23,TSLA,"TSLA stock is drawing attention, traders are excited.",115.15479892754824
2023-03-28,MSFT,Market sentiment towards MSFT looks worried these days.,254.8222399169049
2023-01-05,MSFT,The way MSFT has been performing makes me feel bullish.,258.7280582354071
2023-01-25,GOOGL,Market sentiment towards GOOGL looks bullish these days.,86.79749893370014
2023-03-20,TSLA,"TSLA stock is drawing attention, traders are bullish.",111.44355272501969
2023-02-02,MSFT,"MSFT outlook is worried, according to many investors.",250.59121616293012
2023-01-18,MSFT,"Investors are talking a lot about MSFT, big moves expected soon!",240.4963585681164
2023-03-28,AAPL,Analysts believe AAPL could fall after recent news.,110.5381747122457
2023-03-16,AMZN,"AMZN outlook is bearish, according to many investors.",91.89867313786772
2023-01-20,MSFT,Market sentiment towards MSFT looks excited these days.,253.93499282328747
2023-01-04,TSLA,"Lots of chatter on TSLA today, could this mean rise?",112.71248005714163
2023-02-21,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",127.1602184308493
2023-02-21,AAPL,Market sentiment towards AAPL looks worried these days.,107.20012142941276
2023-01-04,MSFT,The way MSFT has been performing makes me feel excited.,240.7706347594577
2023-03-29,GOOGL,"Lots of chatter on GOOGL today, could this mean stabilize?",107.65982590422904
2023-02-17,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",122.04644224651518
2023-03-14,GOOGL,"GOOGL outlook is neutral, according to many investors.",86.89961556713949
2023-02-08,MSFT,"MSFT outlook is excited, according to many investors.",256.037607609795
2023-01-25,AAPL,Market sentiment towards AAPL looks worried these days.,127.78871309603984
2023-02-20,AAPL,Market sentiment towards AAPL looks bullish these days.,118.2733156103735
2023-02-15,AAPL,"Lots of chatter on AAPL today, could this mean rise?",113.98598608655568
2023-03-30,AAPL,Analysts believe AAPL could dip after recent news.,127.78871309603984
2023-02-06,MSFT,"MSFT stock is drawing attention, traders are excited.",247.8969090457618
2023-03-08,MSFT,"I'm worried on MSFT, price action has been interesting.",254.73482510718335
2023-02-24,TSLA,"I'm bearish on TSLA, price action has been interesting.",112.61449191231668
2023-01-24,AAPL,"I'm bullish on AAPL, price action has been interesting.",138.0343868483502
2023-02-24,MSFT,"Lots of chatter on MSFT today, could this mean breakout?",251.54188046292808
2023-01-10,TSLA,"Investors are talking a lot about TSLA, big moves expected soon!",113.63097750248954
2023-03-21,MSFT,"I'm excited on MSFT, price action has been interesting.",256.037607609795
2023-01-11,MSFT,"Lots of chatter on MSFT today, could this mean dip?",254.32432759160727
2023-03-20,AAPL,"AAPL stock is drawing attention, traders are excited.",121.82459706709544
2023-02-13,MSFT,Analysts believe MSFT could fall after recent news.,251.24849642836065
2023-03-23,AAPL,"I'm worried on AAPL, price action has been interesting.",119.74445509167056
2023-03-22,TSLA,"I'm bearish on TSLA, price action has been interesting.",108.4269243404117
2023-01-17,AAPL,Market sentiment towards AAPL looks neutral these days.,138.8150509186731
2023-03-08,GOOGL,The way GOOGL has been performing makes me feel worried.,86.29183002409107
2023-02-13,TSLA,"TSLA stock is drawing attention, traders are bearish.",112.5579038235086
2023-03-29,TSLA,Analysts believe TSLA could dip after recent news.,112.09895647004323
2023-02-23,AMZN,"AMZN stock is drawing attention, traders are bullish.",103.97248096656855
2023-01-27,AMZN,Market sentiment towards AMZN looks bullish these days.,99.72020146527116
2023-03-08,GOOGL,Analysts believe GOOGL could stabilize after recent news.,98.14613905684384
2023-03-16,GOOGL,Market sentiment towards GOOGL looks excited these days.,89.64912995730377
2023-02-09,AMZN,"I'm bullish on AMZN, price action has been interesting.",87.35981101659057
2023-03-08,GOOGL,"GOOGL outlook is excited, according to many investors.",103.7271867384658
2023-03-20,AMZN,"Investors are talking a lot about AMZN, big moves expected soon!",104.63122613197449
2023-01-24,GOOGL,Market sentiment towards GOOGL looks bearish these days.,98.14613905684384
2023-01-12,AMZN,"Investors are talking a lot about AMZN, big moves expected soon!",87.35981101659057
2023-02-16,AAPL,"I'm neutral on AAPL, price action has been interesting.",138.8150509186731
2023-03-03,GOOGL,"GOOGL stock is drawing attention, traders are bullish.",92.60610790975478
2023-01-12,AMZN,The way AMZN has been performing makes me feel bearish.,97.46193032884544
2023-01-10,AMZN,"I'm neutral on AMZN, price action has been interesting.",94.0224726042693
2023-01-23,AAPL,"I'm bullish on AAPL, price action has been interesting.",122.9133625161458
2023-01-26,GOOGL,"GOOGL outlook is worried, according to many investors.",86.2810077483177
2023-01-09,AAPL,"Lots of chatter on AAPL today, could this mean rise?",114.3287226489356
2023-01-16,MSFT,"I'm bullish on MSFT, price action has been interesting.",241.70844629714003
2023-03-27,MSFT,Analysts believe MSFT could fall after recent news.,249.2035675109092
2023-02-28,AAPL,Analysts believe AAPL could stabilize after recent news.,134.1217558293525
2023-01-18,GOOGL,The way GOOGL has been performing makes me feel worried.,92.60610790975478
2023-01-17,AMZN,Market sentiment towards AMZN looks bullish these days.,89.09791095488092
2023-01-27,AMZN,Analysts believe AMZN could dip after recent news.,92.91152312861108
2023-03-10,TSLA,"TSLA outlook is bearish, according to many investors.",114.45826765072462
2023-02-20,GOOGL,"GOOGL stock is drawing attention, traders are excited.",105.11149271932508
2023-02-21,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",109.26212047440468
2023-01-17,MSFT,"I'm bearish on MSFT, price action has been interesting.",250.5556902998358
2023-02-24,MSFT,Market sentiment towards MSFT looks neutral these days.,241.1440931999608
2023-03-16,AAPL,"AAPL outlook is excited, according to many investors.",105.5066884063496
2023-01-03,MSFT,"MSFT stock is drawing attention, traders are bullish.",250.81557924919667
2023-03-10,TSLA,Analysts believe TSLA could dip after recent news.,112.26658190056602
2023-02-27,GOOGL,"GOOGL stock is drawing attention, traders are bullish.",99.9428024152471
2023-03-03,GOOGL,The way GOOGL has been performing makes me feel worried.,88.41417458413825
2023-01-12,AAPL,"AAPL outlook is bullish, according to many investors.",113.98598608655568
2023-03-28,AMZN,"AMZN stock is drawing attention, traders are worried.",87.9040288351952
2023-03-07,GOOGL,"GOOGL outlook is bearish, according to many investors.",87.59981329687079
2023-01-06,TSLA,"TSLA stock is drawing attention, traders are excited.",105.8143693455829
2023-01-02,MSFT,Analysts believe MSFT could dip after recent news.,243.2516973040306
2023-03-02,TSLA,"Investors are talking a lot about TSLA, big moves expected soon!",116.2845051448232
2023-01-31,MSFT,Analysts believe MSFT could breakout after recent news.,252.23778094824587
2023-02-22,GOOGL,The way GOOGL has been performing makes me feel excited.,90.21111369277384
2023-01-26,AAPL,Market sentiment towards AAPL looks neutral these days.,107.33061285234297
2023-02-13,MSFT,The way MSFT has been performing makes me feel bearish.,257.4091621014592
2023-02-28,MSFT,"MSFT stock is drawing attention, traders are bullish.",250.0364394129566
2023-02-06,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",108.10077741317558
2023-01-18,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",89.75989832306075
2023-03-22,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",105.5066884063496
2023-01-25,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",95.3960924679492
2023-01-04,AAPL,"AAPL stock is drawing attention, traders are bullish.",112.50905292656483
2023-03-17,TSLA,"I'm bullish on TSLA, price action has been interesting.",114.73134936166689
2023-03-22,MSFT,"Lots of chatter on MSFT today, could this mean fall?",240.7706347594577
2023-03-29,AMZN,The way AMZN has been performing makes me feel worried.,89.52899291686128
2023-03-14,TSLA,The way TSLA has been performing makes me feel bearish.,112.26658190056602
2023-02-02,TSLA,The way TSLA has been performing makes me feel neutral.,110.74399848729672
2023-01-12,GOOGL,Market sentiment towards GOOGL looks neutral these days.,86.67560634834425
2023-02-21,AAPL,Analysts believe AAPL could dip after recent news.,121.82459706709544
2023-03-15,MSFT,"I'm worried on MSFT, price action has been interesting.",250.0364394129566
2023-02-02,TSLA,"Lots of chatter on TSLA today, could this mean breakout?",113.63097750248954
2023-01-30,TSLA,"Investors are talking a lot about TSLA, big moves expected soon!",107.2196372557134
2023-02-24,TSLA,The way TSLA has been performing makes me feel worried.,114.80657640380984
2023-03-28,AAPL,"AAPL stock is drawing attention, traders are bullish.",133.76029139502614
2023-01-19,AAPL,"AAPL outlook is bearish, according to many investors.",111.12468071263706
2023-02-28,MSFT,"I'm worried on MSFT, price action has been interesting.",239.42678753583849
2023-03-10,AAPL,"AAPL outlook is worried, according to many investors.",135.05833649269752
2023-03-27,TSLA,"Investors are talking a lot about TSLA, big moves expected soon!",116.07381954596286
2023-01-05,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",88.08394296325406
2023-01-24,AAPL,Market sentiment towards AAPL looks excited these days.,109.4462456661918
2023-03-21,TSLA,"TSLA stock is drawing attention, traders are worried.",112.26658190056602
2023-03-08,AAPL,The way AAPL has been performing makes me feel bullish.,126.07935508016996
2023-03-02,GOOGL,"GOOGL outlook is bearish, according to many investors.",88.77606573440579
2023-03-03,TSLA,Market sentiment towards TSLA looks bullish these days.,110.07817504102144
2023-02-15,AAPL,Market sentiment towards AAPL looks worried these days.,120.71500291031556
2023-02-13,AMZN,The way AMZN has been performing makes me feel neutral.,103.97248096656855
2023-03-07,TSLA,"Investors are talking a lot about TSLA, big moves expected soon!",115.24796470827592
2023-01-09,MSFT,"MSFT stock is drawing attention, traders are excited.",249.41390927844947
2023-02-16,GOOGL,"GOOGL outlook is bullish, according to many investors.",86.67560634834425
2023-03-15,MSFT,Analysts believe MSFT could stabilize after recent news.,249.71601303957576
2023-01-19,MSFT,Market sentiment towards MSFT looks bearish these days.,256.037607609795
2023-01-23,TSLA,Analysts believe TSLA could rise after recent news.,113.63097750248954
2023-03-01,GOOGL,"GOOGL outlook is bullish, according to many investors.",89.75989832306075
2023-01-17,AMZN,The way AMZN has been performing makes me feel bearish.,93.1969107503963
2023-01-26,TSLA,"TSLA stock is drawing attention, traders are excited.",111.88185997100378
2023-02-27,GOOGL,"Lots of chatter on GOOGL today, could this mean breakout?",90.88980558179196
2023-03-15,TSLA,"TSLA outlook is neutral, according to many investors.",107.2196372557134
2023-02-09,TSLA,The way TSLA has been performing makes me feel neutral.,117.44346666505422
2023-03-23,GOOGL,Market sentiment towards GOOGL looks excited these days.,94.4673967412954
2023-03-30,GOOGL,"GOOGL outlook is worried, according to many investors.",105.64779114122965
2023-02-02,AMZN,The way AMZN has been performing makes me feel neutral.,87.9040288351952
2023-01-23,AMZN,"Lots of chatter on AMZN today, could this mean stabilize?",101.29797167766668
2023-03-14,AMZN,"AMZN stock is drawing attention, traders are neutral.",89.07407304765302
2023-01-09,MSFT,Analysts believe MSFT could dip after recent news.,250.7110413556572
2023-02-21,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",113.49521869298056
2023-01-05,AMZN,"AMZN stock is drawing attention, traders are excited.",91.38099100541976
2023-02-22,GOOGL,Analysts believe GOOGL could stabilize after recent news.,86.89961556713949
2023-02-27,MSFT,The way MSFT has been performing makes me feel bullish.,251.54188046292808
2023-01-19,MSFT,"I'm bullish on MSFT, price action has been interesting.",254.73482510718335
2023-03-13,MSFT,"I'm bullish on MSFT, price action has been interesting.",239.65077902270352
2023-03-31,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",133.76029139502614
2023-03-14,GOOGL,"Lots of chatter on GOOGL today, could this mean rise?",103.92117866845123
2023-02-10,AAPL,The way AAPL has been performing makes me feel bearish.,107.20012142941276
2023-03-21,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",110.5381747122457
2023-02-10,TSLA,"I'm bullish on TSLA, price action has been interesting.",116.27312227613815
2023-02-28,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",89.93258335656962
2023-01-16,MSFT,"Investors are talking a lot about MSFT, big moves expected soon!",237.8564216608738
2023-02-07,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",89.82595353728257
2023-02-02,AMZN,The way AMZN has been performing makes me feel bullish.,90.55289027819296
2023-02-23,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",118.2733156103735
2023-01-25,TSLA,Market sentiment towards TSLA looks worried these days.,110.07817504102144
2023-03-03,AMZN,"Investors are talking a lot about AMZN, big moves expected soon!",87.35981101659057
2023-01-17,MSFT,The way MSFT has been performing makes me feel neutral.,255.5921656362433
2023-03-09,AAPL,"AAPL outlook is excited, according to many investors.",130.7168997036801
2023-02-13,TSLA,"Investors are talking a lot about TSLA, big moves expected soon!",117.02897351719348
2023-01-31,MSFT,"Investors are talking a lot about MSFT, big moves expected soon!",238.97799071361024
2023-03-02,GOOGL,The way GOOGL has been performing makes me feel worried.,87.41215474466284
2023-03-30,MSFT,"MSFT stock is drawing attention, traders are bullish.",240.67835092452796
2023-02-03,TSLA,The way TSLA has been performing makes me feel bullish.,112.56845981398098
2023-03-13,AMZN,Market sentiment towards AMZN looks worried these days.,88.92831195630367
2023-01-10,AMZN,The way AMZN has been performing makes me feel bullish.,87.31005948872884
2023-01-09,MSFT,Market sentiment towards MSFT looks excited these days.,239.3103700989465
2023-02-02,AAPL,The way AAPL has been performing makes me feel neutral.,113.98598608655568
2023-01-26,MSFT,"MSFT stock is drawing attention, traders are excited.",250.4815684727234
2023-01-12,AMZN,"I'm worried on AMZN, price action has been interesting.",92.91152312861108
2023-02-20,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",126.07935508016996
2023-02-24,AMZN,"AMZN outlook is bullish, according to many investors.",98.80649412024268
2023-02-02,GOOGL,Market sentiment towards GOOGL looks bearish these days.,89.49577838191351
2023-03-08,AAPL,Analysts believe AAPL could breakout after recent news.,123.14805754232684
2023-03-29,TSLA,"TSLA outlook is bullish, according to many investors.",110.39484286163304
2023-03-15,AAPL,"AAPL stock is drawing attention, traders are worried.",118.69104280038302
2023-03-16,GOOGL,The way GOOGL has been performing makes me feel bullish.,105.64779114122965
2023-02-28,AAPL,"Lots of chatter on AAPL today, could this mean dip?",111.12468071263706
2023-03-03,GOOGL,"GOOGL outlook is neutral, according to many investors.",96.66495044526977
2023-01-19,AMZN,"Lots of chatter on AMZN today, could this mean fall?",92.14327842542612
2023-02-09,AAPL,The way AAPL has been performing makes me feel excited.,105.97676885173104
2023-01-09,AMZN,"Lots of chatter on AMZN today, could this mean rise?",94.57938143046862
2023-01-10,MSFT,"Lots of chatter on MSFT today, could this mean fall?",250.4815684727234
2023-02-21,GOOGL,"Lots of chatter on GOOGL today, could this mean dip?",107.65982590422904
2023-03-15,MSFT,"MSFT outlook is neutral, according to many investors.",249.41390927844947
2023-01-25,AMZN,Analysts believe AMZN could dip after recent news.,103.07971095426508
2023-02-22,TSLA,Analysts believe TSLA could breakout after recent news.,116.84545196412247
2023-03-23,MSFT,Analysts believe MSFT could fall after recent news.,253.14061648859337
2023-01-02,AMZN,Analysts believe AMZN could dip after recent news.,99.15285597194504
2023-03-02,AAPL,"AAPL stock is drawing attention, traders are bearish.",110.111771602523
2023-03-07,AAPL,"I'm worried on AAPL, price action has been interesting.",137.1029273412097
2023-02-17,AMZN,"AMZN outlook is excited, according to many investors.",104.16824571467193
2023-03-24,AAPL,"AAPL outlook is neutral, according to many investors.",114.3287226489356
2023-03-14,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",89.16355432644994
2023-01-11,AAPL,"AAPL outlook is bearish, according to many investors.",119.74445509167056
2023-02-27,AMZN,"AMZN stock is drawing attention, traders are excited.",99.72020146527116
2023-01-04,GOOGL,Market sentiment towards GOOGL looks worried these days.,88.5494701524181
2023-01-19,TSLA,The way TSLA has been performing makes me feel neutral.,113.05383568799172
2023-02-06,AMZN,"I'm bearish on AMZN, price action has been interesting.",91.89867313786772
2023-03-22,GOOGL,The way GOOGL has been performing makes me feel worried.,91.42717056681614
2023-02-24,TSLA,The way TSLA has been performing makes me feel excited.,106.62247105921196
2023-03-13,GOOGL,"Lots of chatter on GOOGL today, could this mean breakout?",94.4673967412954
2023-01-06,TSLA,"Lots of chatter on TSLA today, could this mean stabilize?",110.39484286163304
2023-02-14,GOOGL,The way GOOGL has been performing makes me feel excited.,86.16647590995666
2023-01-02,AMZN,Analysts believe AMZN could breakout after recent news.,94.57938143046862
2023-03-16,MSFT,"MSFT stock is drawing attention, traders are neutral.",250.5556902998358
2023-01-16,MSFT,"MSFT stock is drawing attention, traders are worried.",239.65077902270352
2023-03-15,GOOGL,"GOOGL outlook is bullish, according to many investors.",86.2810077483177
2023-01-11,TSLA,Analysts believe TSLA could breakout after recent news.,119.1874876554298
2023-02-03,AAPL,Analysts believe AAPL could fall after recent news.,105.5066884063496
2023-02-24,GOOGL,Analysts believe GOOGL could breakout after recent news.,88.47249554433462
2023-02-14,TSLA,Analysts believe TSLA could stabilize after recent news.,111.88185997100378
2023-02-08,MSFT,The way MSFT has been performing makes me feel neutral.,258.7280582354071
2023-01-04,AAPL,"AAPL stock is drawing attention, traders are excited.",127.1602184308493
2023-03-28,TSLA,"Investors are talking a lot about TSLA, big moves expected soon!",114.80657640380984
2023-02-07,AAPL,Analysts believe AAPL could dip after recent news.,129.1858806715181
2023-03-03,MSFT,Market sentiment towards MSFT looks neutral these days.,253.14061648859337
2023-02-03,TSLA,"Lots of chatter on TSLA today, could this mean dip?",114.45826765072462
2023-03-27,GOOGL,"Lots of chatter on GOOGL today, could this mean rise?",91.45167777496049
2023-03-02,AMZN,Market sentiment towards AMZN looks worried these days.,88.40501453588696
2023-03-06,AMZN,Analysts believe AMZN could dip after recent news.,94.05128089966354
2023-01-19,AAPL,Market sentiment towards AAPL looks worried these days.,118.2733156103735
2023-01-11,AAPL,"Lots of chatter on AAPL today, could this mean stabilize?",138.8150509186731
2023-03-08,AMZN,"AMZN outlook is neutral, according to many investors.",99.15698660075932
2023-01-19,TSLA,"I'm neutral on TSLA, price action has been interesting.",117.2064150051684
2023-03-31,TSLA,"Lots of chatter on TSLA today, could this mean rise?",115.26617096790577
2023-01-10,AMZN,Analysts believe AMZN could rise after recent news.,99.19088779879525
2023-03-09,AAPL,"I'm excited on AAPL, price action has been interesting.",134.1217558293525
2023-03-17,GOOGL,Analysts believe GOOGL could fall after recent news.,86.89961556713949
2023-01-18,GOOGL,"Lots of chatter on GOOGL today, could this mean rise?",86.2810077483177
2023-03-20,GOOGL,Market sentiment towards GOOGL looks bearish these days.,89.49577838191351
2023-03-20,GOOGL,"GOOGL stock is drawing attention, traders are neutral.",89.49577838191351
2023-01-20,AMZN,Market sentiment towards AMZN looks bearish these days.,89.07407304765302
2023-03-21,GOOGL,"GOOGL stock is drawing attention, traders are bearish.",105.11149271932508
2023-03-22,GOOGL,Market sentiment towards GOOGL looks bullish these days.,98.31578314324582
2023-02-17,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",96.66495044526977
2023-01-23,MSFT,"MSFT stock is drawing attention, traders are excited.",250.7110413556572
2023-01-11,MSFT,"MSFT outlook is excited, according to many investors.",257.4091621014592
2023-03-03,AAPL,"AAPL outlook is bullish, according to many investors.",122.04644224651518
2023-02-24,TSLA,"Lots of chatter on TSLA today, could this mean fall?",112.09895647004323
2023-03-16,AMZN,"AMZN stock is drawing attention, traders are excited.",89.52899291686128
2023-01-19,GOOGL,"GOOGL stock is drawing attention, traders are neutral.",87.99793268801773
2023-03-23,MSFT,"MSFT outlook is bullish, according to many investors.",258.7280582354071
2023-03-15,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",102.55376002955576
2023-02-07,AMZN,The way AMZN has been performing makes me feel bullish.,92.03902588070363
2023-03-07,AMZN,"Investors are talking a lot about AMZN, big moves expected soon!",99.15698660075932
2023-01-09,TSLA,"Lots of chatter on TSLA today, could this mean dip?",112.09895647004323
2023-03-17,AMZN,"AMZN stock is drawing attention, traders are bullish.",105.88256082750448
2023-03-02,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",86.16647590995666
2023-01-25,AMZN,Market sentiment towards AMZN looks worried these days.,97.46193032884544
2023-01-23,MSFT,Market sentiment towards MSFT looks worried these days.,239.65077902270352
2023-01-17,MSFT,"Investors are talking a lot about MSFT, big moves expected soon!",250.9171170147616
2023-01-27,AMZN,"AMZN stock is drawing attention, traders are neutral.",97.46193032884544
2023-03-03,GOOGL,"Investors are talking a lot about GOOGL, big moves expected soon!",107.65982590422904
2023-03-30,GOOGL,Market sentiment towards GOOGL looks worried these days.,95.30714445261762
2023-03-23,AAPL,"I'm worried on AAPL, price action has been interesting.",108.82782091448937
2023-01-31,AAPL,Analysts believe AAPL could dip after recent news.,132.0122767798815
2023-03-07,GOOGL,Market sentiment towards GOOGL looks bearish these days.,96.66495044526977
2023-02-09,GOOGL,Analysts believe GOOGL could breakout after recent news.,86.89961556713949
2023-03-03,AAPL,"Lots of chatter on AAPL today, could this mean fall?",111.4414380315412
2023-01-12,GOOGL,The way GOOGL has been performing makes me feel neutral.,91.42717056681614
2023-02-02,AAPL,"AAPL stock is drawing attention, traders are excited.",120.71500291031556
2023-01-20,AAPL,"AAPL outlook is bearish, according to many investors.",105.5066884063496
2023-02-20,MSFT,"I'm neutral on MSFT, price action has been interesting.",254.9057199189457
2023-01-18,AAPL,"Investors are talking a lot about AAPL, big moves expected soon!",130.3104557300001
2023-03-02,AAPL,Analysts believe AAPL could fall after recent news.,129.1858806715181
2023-02-20,TSLA,"I'm worried on TSLA, price action has been interesting.",112.03579327914883
2023-03-27,TSLA,Market sentiment towards TSLA looks worried these days.,105.8143693455829
2023-02-24,TSLA,Market sentiment towards TSLA looks bullish these days.,116.07381954596286
2023-02-07,GOOGL,Analysts believe GOOGL could fall after recent news.,87.41215474466284
2023-01-02,AMZN,Market sentiment towards AMZN looks bearish these days.,100.86978418940626
2023-02-16,MSFT,"MSFT stock is drawing attention, traders are excited.",237.8564216608738
2023-01-30,GOOGL,The way GOOGL has been performing makes me feel excited.,102.59576771282129
2023-02-15,AAPL,The way AAPL has been performing makes me feel bullish.,105.5066884063496
